	Gene	BaseMean	Log2FoldChange	lfcMLE	lfcSE	stat	p-value	padj	GO_molecular_function	GO_biological_process	category
10572	Glg1	4497.85817933378	-0.0279962621851961	-0.028120412163266	0.078432471267507	-0.356947342507037	0.721131226869845	0.878003427953794			
10573	kek5	3062.60986225508	0.0443208295100771	0.0448210333792536	0.124247333387045	0.356714533035592	0.721305524592406	0.878003427953794			
10574	His4:CG33909	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10575	His4:CG33887	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10576	His4:CG33885	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10577	His4:CG33883	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10578	His4:CG33889	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10579	IntS12	475.086179273914	0.0587548556016719	0.0599497362967028	0.165308036665338	0.355426492183314	0.722270104912983	0.878003427953794			
10580	MtnA	106750.949734851	-0.0976903744194716	-0.103590331869631	0.274145440147142	-0.356345064017984	0.721582165079073	0.878003427953794			
10581	His4:CG33905	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10582	His4:CG33901	115.304352051999	0.137897813780677	0.157134734132773	0.387669146987664	0.355710055474352	0.722057713769147	0.878003427953794			
10583	RpS5a	164919.78616058	0.0420039490131674	0.0424292857431636	0.117817891565641	0.356515877639563	0.721454263591939	0.878003427953794			
10584	CG4820	835.638244223359	-0.0361752465359212	-0.0364449571785072	0.101393375071432	-0.356781165539027	0.721255637283929	0.878003427953794			
10585	Ns2	3231.52683671334	0.0538329867105578	0.0547458233921554	0.151446366723552	0.35545908347094	0.722245692692131	0.878003427953794			
10586	vvl	2500.04054934734	-0.0765560627250459	-0.0792763466343867	0.215334777205905	-0.355521127234558	0.722199220131681	0.878003427953794			
10587	CG14194	5635.74098512433	0.0359756515300801	0.0362414219310284	0.100909149419996	0.356515258892382	0.721454726882181	0.878003427953794			
10588	Sucb	7882.56050576791	-0.0377897516871697	-0.0381003205018697	0.106371193541795	-0.355263022148205	0.722392554988511	0.878004739135153			
10589	Sgs5	15.7802149656405	0.158041100512083	0.944240738521972	0.445170462360624	0.355012548842598	0.72258019017348	0.878149862845391			
10590	CG14455	19.7485550808448	0.157777113019662	0.944817992602527	0.444735938117248	0.354765827307769	0.722765031135117	0.878291563658668			
10591	tra	2807.89206553483	0.122474865102801	0.135218785434127	0.3455795959288	0.35440421409612	0.723035976864062	0.87833542625367			
10592	ITP	4152.98195516229	-0.0639374419810227	-0.0654982221720132	0.180415851521326	-0.354389270354467	0.723047174500408	0.87833542625367			
10593	CG45085	2392.17655462157	-0.0841740140150578	-0.0878752008483629	0.237589047279914	-0.35428406729494	0.723126006877743	0.87833542625367			
10594	CG6796	741.966468246018	-0.0397492526207123	-0.0401130462279385	0.11214715253345	-0.354438358199565	0.723010392245638	0.87833542625367			
10595	cort	126.239606669682	0.0912668198815561	0.096070446874072	0.257691272572484	0.35417117145822	0.723210606993795	0.87833542625367			
10596	CG11191	645.439569823852	-0.0773209137153685	-0.0801498158383884	0.218288756238956	-0.354213909353751	0.723178580340254	0.87833542625367			
10597	CG12241	2179.61983965537	0.0312407955574024	0.031417086912906	0.0883476469200788	0.353612084152773	0.723629616931069	0.878629393111315			
10598	kkv	10087.9640442172	0.102535292208893	0.109574295925966	0.289995933570606	0.353574931022017	0.723657464411805	0.878629393111315			
10599	CG17360	1605.64829433455	-0.0489080412207263	-0.0495949883313836	0.138255629428384	-0.353750812338968	0.723525638874028	0.878629393111315			
10600	Oatp30B	5244.40552597435	-0.0600767526690096	-0.0613723373431499	0.170047359733732	-0.353294239693462	0.723867863517866	0.878719053336629			
10601	ema	2118.03994987635	0.0286170832553752	0.0287526019415819	0.0809991329871042	0.353301105827038	0.723862716589134	0.878719053336629			
10602	CG13157	177.135564364834	-0.143833196230218	-0.166766328891706	0.407399549681035	-0.353051927383889	0.724049511465712	0.878856664393447			
10603	brv3	639.88974981256	-0.138268126755474	-0.158102926610202	0.391805020075866	-0.352900344994816	0.724163152183074	0.878905879478248			
10604	CG1812	1562.07770752573	0.0348328522120202	0.0350789979309626	0.0987281907728778	0.352815664293418	0.724226639616692	0.878905879478248			
10605	CG15309	10954.7411419443	0.0613952789664841	0.0627880168387889	0.174188874364478	0.352463836685796	0.724490434686395	0.879117336680352			
10606	MED20	1748.82988157283	0.0350787243352942	0.0353307419189612	0.0995420474260132	0.352401073138136	0.724537497293589	0.879117336680352			
10607	CycD	2588.92878046247	0.0745243753563367	0.0770826501378643	0.211869256217362	0.35174700042313	0.725028008977118	0.879560170337614			
10608	CG34371	1626.24472317021	0.049894235390145	0.0506333397318424	0.141852929098802	0.351732147563856	0.725039148959732	0.879560170337614			
10609	can	489.544529989245	-0.131950252325611	-0.148929089931334	0.37594677037116	-0.350981209907298	0.725602445105324	0.879606540425875			
10610	CG13230	103.231387711598	-0.20769333795895	-0.420362675474031	0.591385794175633	-0.351197712228555	0.725440026333689	0.879606540425875			
10611	CG17075	399.938017699214	0.054458175181101	0.0554255729638499	0.154894812884549	0.351581658332817	0.725152022590924	0.879606540425875			
10612	armi	1109.45889568093	-0.041504490907489	-0.041927234595122	0.118196391425166	-0.351148545290122	0.725476909999003	0.879606540425875			
10613	CG34260	27.9270477354312	0.206929748464729	0.384564516060563	0.589687520762023	0.350914240473198	0.725652687681695	0.879606540425875			
10614	CG34171	451.913069893666	-0.160232198976179	-0.19585099810844	0.456268445439586	-0.351179663151602	0.725453566173617	0.879606540425875			
10615	D	1018.44256095209	0.0728506344832271	0.0752469220555061	0.207687695560708	0.350770103575695	0.725760827722018	0.879606540425875			
10616	Zif	3998.86416837644	-0.0224576999229502	-0.022523686512324	0.0639426973102862	-0.351216024153199	0.725426289401544	0.879606540425875			
10617	CG40228	23085.6344864168	-0.0221522963013723	-0.0222156528393506	0.0630916769049456	-0.351112815320269	0.725503714024954	0.879606540425875			
10618	CG3847	2644.34413318607	0.05579942147148	0.0568466453160122	0.159045122646111	0.350840192664306	0.725708242052053	0.879606540425875			
10619	CG1354	10229.4528566262	-0.0436462007288289	-0.0441409597976008	0.12453742069624	-0.35046655442854	0.725988586156562	0.879773851585678			
10620	CG9018	2862.38346432922	-0.0339503717055326	-0.0341813690773992	0.0969276117733788	-0.350265224577184	0.72613966096468	0.879773851585678			
10621	CG32856	3820.49920947145	-0.0646574409970781	-0.0663130582997775	0.184558075786348	-0.350336557864464	0.726086132349681	0.879773851585678			
10622	CG6610	5400.2179822035	0.0656832505999363	0.0674234427154726	0.187547623072666	0.350221717150139	0.726172309665474	0.879773851585678			
10623	CG5626	720.161786222993	-0.0447173846288807	-0.0452513985792683	0.127733871853437	-0.350082432952395	0.726276834201956	0.879817663420479			
10624	CG7946	3987.47623831803	-0.0324838771499482	-0.032686354581488	0.0928203216672569	-0.349965143046979	0.726364857278617	0.879841478887134			
10625	CG3045	538.878557123452	0.0593581974820752	0.0606321161322025	0.169663971976521	0.349857408090678	0.726445712793831	0.879856608663336			
10626	Orct2	928.835818748624	-0.0666503465224244	-0.0684774962512605	0.190625291348463	-0.349640627699227	0.726608416578895	0.879888061852689			
10627	mi	998.196557569328	0.0445211760488554	0.0450491689715334	0.127307229921534	0.349714435513963	0.726553018989735	0.879888061852689			
10628	Sema-2a	16548.9771352563	-0.0412624567260867	-0.041682175155772	0.118110164163121	-0.349355680084395	0.72682230179983	0.879898694776015			
10629	CG5196	3434.91033804929	-0.0409939361877363	-0.0414051849984477	0.117308887313782	-0.349452945351739	0.726749290886985	0.879898694776015			
10630	CG14416	104.248050799053	-0.10118438286193	-0.108099808715965	0.289583975955897	-0.349412920821766	0.726779334481442	0.879898694776015			
10631	Ace	1872.35053004582	-0.049150179807547	-0.0498666179449385	0.140762665137841	-0.349170568484314	0.726961260277678	0.879901384348135			
10632	toe	555.772299626905	-0.0642606799635271	-0.0658961707073126	0.184000225020576	-0.349242398786964	0.726907338065513	0.879901384348135			
10633	CG13806	42.4261389729724	-0.171732612192575	-0.221112188977406	0.492632875358072	-0.348601607368877	0.72738842084469	0.880335619359711			
10634	CG43145	30.0377139373512	0.153452230745681	0.942482680592866	0.44033714190678	0.348488047320268	0.727473688795289	0.88035602959994			
10635	CG7328	360.35241935124	0.0766617751763423	0.0795179642974058	0.220053095669366	0.348378535385515	0.727555920366322	0.88037276185733			
10636	LamC	2822.08965290141	-0.0762151616017784	-0.0790199388223176	0.218862696744268	-0.348232762985794	0.727665384476355	0.88042244036953			
10637	fzo	3210.68229390451	-0.143484106356839	-0.167187480278405	0.412607715010781	-0.34774945095995	0.728028355205427	0.880696017623259			
10638	CG9636	5815.74311453402	0.0495011808812812	0.0502394976067152	0.142322440509268	0.347810090272151	0.727982811306986	0.880696017623259			
10639	Kap-alpha1	6115.49853942312	-0.0469881074120434	-0.0476187182505082	0.135228035511783	-0.347473120009565	0.728235909109508	0.880864299834527			
10640	CG15547	3340.37897369315	-0.100795738081791	-0.107738056000142	0.290434710629241	-0.347051280005106	0.728552794203565	0.881081982841559			
10641	CG17026	758.396158871626	0.09736031018019	0.103557335239006	0.280531415572417	0.34705671014253	0.728548714803839	0.881081982841559			
10642	CG17350	113.47398846869	0.172012966584895	0.222787790259244	0.496140443945309	0.346702166058158	0.728815082764909	0.881260961632588			
10643	CG7970	12654.5908757016	0.0603155914602979	0.061680491102753	0.173984599080032	0.346672014530165	0.728837737033198	0.881260961632588			
10644	PPYR1	1728.7334501685	-0.139966993247828	-0.161879339809479	0.404670306701431	-0.345879079660512	0.729433591428311	0.881602748325876			
10645	CG6867	885.186262350189	-0.0555449025100608	-0.0566066233560487	0.160486805424404	-0.346102611757854	0.729265600693345	0.881602748325876			
10646	CG14456	1036.39310382404	-0.146666474499038	-0.172851674749434	0.424087571388563	-0.345840067934124	0.729462911182771	0.881602748325876			
10647	PpN58A	2014.11985258413	-0.149699971418382	-0.178020259250957	0.432636325433544	-0.346018035513703	0.729329160620684	0.881602748325876			
10648	CG15087	1390.71725133209	0.0324450262903495	0.0326515417673423	0.0937727305978333	0.345996390245878	0.72934542756359	0.881602748325876			
10649	CG32797	98.9573466437148	-0.160376107870448	-0.197940362806432	0.463879811140793	-0.345727716573922	0.729547352472958	0.881622011861688			
10650	sra	5539.66116051739	0.0579285315173047	0.0591426492773449	0.167711199509476	0.345406458762056	0.729788822243263	0.881759347674609			
10651	Pp2B-14D	1907.70816474186	0.0542706786559097	0.0552639008471804	0.157126772811852	0.345394216941596	0.72979802419813	0.881759347674609			
10652	CG8132	2138.17991280972	0.0493090309600303	0.0500520341439679	0.143027369199208	0.344752415122401	0.730280509471456	0.882259472157856			
10653	eIF-2gamma	10456.0070295149	0.0399572216070078	0.040349562827888	0.116054962895967	0.344295673445917	0.730623937718788	0.882591522286541			
10654	CG14506	158.221300710415	-0.146091211166886	-0.172299262276319	0.424819898957821	-0.343889755459385	0.730929196499681	0.882849090321224			
10655	CG12885	70.4395708144034	-0.115734209214472	-0.12703430641248	0.336603278093811	-0.343829715117084	0.730974351706524	0.882849090321224			
10656	CG12219	1192.5486721657	-0.0342362983630985	-0.0344827164628386	0.0996496224784984	-0.343566764344598	0.731172122992682	0.883005088009367			
10657	CG10639	4123.84152750103	0.0534763107916001	0.0544391692258278	0.15589707602463	0.343023180134254	0.731581021735536	0.883333122219378			
10658	phm	1179.92498463237	0.105691914980414	0.114038339595656	0.308055064279967	0.343094229687322	0.731527572006189	0.883333122219378			
10659	CG10405	50.5093381748577	0.181937507148711	0.252491510191752	0.530780977210961	0.342773224663624	0.731769070598975	0.883477292552421			
10660	CG4896	2211.37266118467	0.0399309290845794	0.0403265277216286	0.11656945280151	0.342550540685578	0.731936615886864	0.883587196977512			
10661	CG2772	325.602264612774	-0.182941415315654	-0.256015177725392	0.534182713219773	-0.342469740761507	0.73199741213475	0.883587196977512			
10662	Ctf4	547.988446480098	-0.0770910511839477	-0.0801075746136674	0.225201201096634	-0.342320781632367	0.732109497789812	0.883611725605855			
10663	CG4612	5816.21071918271	0.0443369083258339	0.0448819472600276	0.12954150577295	0.342260251347888	0.732155045987633	0.883611725605855			
10664	CG7593	1070.66590288173	-0.0621277280029928	-0.0636664659269116	0.181668612785214	-0.341983830065606	0.732363061152745	0.883643332775348			
10665	ttv	2093.24060355223	-0.0356302769264154	-0.0359108134763828	0.104156708042624	-0.342083362617742	0.732288157706235	0.883643332775348			
10666	CG6659	2027.30726141643	-0.0251263036776894	-0.0252239834164523	0.073479093435943	-0.341951737599945	0.73238721295374	0.883643332775348			
10667	CG1161	11520.9146599475	0.0320064068287461	0.0322100102100526	0.0937297463005887	0.341475445010834	0.73274568722803	0.883661637427356			
10668	CG18765	688.282256330297	0.109533738507958	0.119032100258125	0.320507708788644	0.341750714583246	0.732538502712155	0.883661637427356			
10669	CG4078	326.06308110644	-0.0486311394956737	-0.0493570436971266	0.142412427488898	-0.341481009439748	0.732741498909634	0.883661637427356			
10670	Cyp6t3	103.769022239826	0.141492627290197	0.165117588356664	0.414141234609219	0.341653077418645	0.732611988113103	0.883661637427356			
10671	alpha-Man-IIb	1781.78742284358	-0.0597314164050878	-0.0610962495784407	0.174813296585279	-0.341686917253168	0.732586518703757	0.883661637427356			
10672	Tps1	3897.90376198649	0.0781042183132784	0.0812751689151889	0.229023948508356	0.341030790980484	0.733080401856911	0.883816840458871			
10673	pip	7265.05696206952	-0.111358645004954	-0.121449337116777	0.326488496642894	-0.341079842475294	0.733043475707969	0.883816840458871			
10674	CG8108	7287.65180313744	-0.0422116873386591	-0.0426840273879874	0.12375279372716	-0.341096843694083	0.733030677270978	0.883816840458871			
10675	ms(3)76Ba	279.661506993854	-0.150190324197222	-0.180183199489676	0.440618230061838	-0.340862710505972	0.733206938151728	0.883886595542594			
10676	CG15345	847.933348558586	0.0526999600884315	0.0536331578146426	0.154656395681193	0.340755129177242	0.733287932582375	0.883901441634838			
10677	TotX	606.756573410983	-0.107359613608163	-0.11630917456745	0.315244337484903	-0.340560006453103	0.73343484161534	0.883995730622722			
10678	CG9839	764.056905813412	-0.0923595312665381	-0.0978176529454822	0.271509955955328	-0.340169961508646	0.733728537978495	0.884266905495199			
10679	CG34248	102.38459580258	0.195955946957278	0.501423102608625	0.577381295694247	0.339387417671123	0.734317895966836	0.884421183072987			
10680	CG9864	3578.26156940796	0.083176626023625	0.0870902577012843	0.245037880296733	0.339443950147221	0.734275314359166	0.884421183072987			
